Designator,Mid X,Mid Y,Rotation,Layer
C1,58.0,34.5,0.0,top
C10,24.0,26.5,270.0,top
C11,24.0,44.5,270.0,top
C12,29.05,24.5,270.0,top
C13,24.0,28.0,270.0,top
C14,41.2,24.5,270.0,top
C15,24.0,43.0,270.0,top
C2,43.4,42.3,270.0,top
C3,58.0,36.5,0.0,top
C4,26.5,39.68,90.0,top
C5,45.0,43.0,270.0,top
C6,45.0,30.0,270.0,top
C7,51.0,47.0,0.0,top
C9,48.5625,31.0,0.0,top
D1,53.2,35.0,270.0,top
D10,31.0,24.5,45.0,top
D2,55.1,34.5,0.0,top
D3,50.5,44.0,90.0,top
D4,39.0,24.5,45.0,top
D5,37.0,24.5,45.0,top
D6,35.0,24.5,45.0,top
D7,25.5,28.0,90.0,top
D8,33.0,24.5,45.0,top
D9,25.5,43.0,90.0,top
J2,55.0,29.15,0.0,top
J4,32.199999999999996,34.45,90.0,bottom
J5,55.235,42.5,90.0,top
Q1,49.5625,40.1875,0.0,top
R1,44.2,26.6,270.0,top
R10,29.05,26.0,90.0,top
R11,49.0,47.0,180.0,top
R12,55.0,37.5,180.0,top
R13,55.0,47.5,0.0,top
R14,27.5,26.0,270.0,top
R15,26.8,26.0,90.0,top
R16,26.1,26.0,270.0,top
R2,44.0,42.9,270.0,top
R3,34.15,26.0,90.0,top
R4,33.3,26.0,90.0,top
R5,32.45,26.0,90.0,top
R6,31.6,26.0,90.0,top
R7,30.75,26.0,90.0,top
R8,46.6,42.1,0.0,top
R9,29.9,26.0,90.0,top
SW1,48.0,35.5,0.0,top
U1,35.0,35.0,0.0,top
U2,55.5,36.0,180.0,top
U3,46.0625,40.1875,180.0,top
U4,48.05,44.5,0.0,top
U5,22.0,46.0,90.0,bottom
U6,22.0,25.0,270.0,bottom
